Wavelength(nm), Raman shift(cm^-1), Intensity(arb) 
539.27065,296.2781495496544,60173
539.258166,295.8488600702646,60081
539.245682,295.41955071403805,60168
539.233198,294.9902214795935,60128
539.220714,294.56087236554754,59975
539.20823,294.1315033705167,59990
539.195746,293.7021144931262,60048
539.183262,293.2727057319948,60062
539.170778,292.843277085739,60026
539.158294,292.41382855297326,60102
539.14581,291.98436013232276,60054
539.133326,291.5548718224062,60091
539.120842,291.12536362183806,60063
539.108358,290.6958355292327,60033
539.095874,290.2662875432197,60065
539.08339,289.836719662409,60037
539.070906,289.4071318854216,60048
539.058422,288.97752421086756,60105
539.045938,288.5478966373764,60104
539.033454,288.11824916355823,60069
539.02097,287.68858178803174,60128
539.008486,287.2588945094113,60082
538.996002,286.82918732632,60065
538.983518,286.39946023737,60068
538.971034,285.9697132411823,60041
538.95855,285.5399463363648,60042
538.946066,285.11015952154474,60018
538.933582,284.68035279533444,59995
538.921098,284.2505261563483,59962
538.908614,283.8206796032007,60050
538.89613,283.3908131345147,60062
538.883646,282.9609267489025,60095
538.871162,282.53102044497854,60082
538.858678,282.10109422135935,60064
538.846194,281.6711480766571,59972
538.83371,281.24118200949493,60026
538.821226,280.81119601848286,60017
538.808742,280.38119010223744,60020
538.796258,279.95116425936874,60100
538.783774,279.52111848849984,60004
538.77129,279.09105278824296,60022
538.758806,278.6609671572102,60066
538.746322,278.23086159401396,60052
538.733838,277.8007360972751,60076
538.721354,277.3705906656035,60058
538.70887,276.94042529761595,60046
538.696386,276.51023999192023,60085
538.683902,276.0800347471372,60033
538.671418,275.6498095618791,60011
538.658934,275.2195644347582,60179
538.64645,274.7892993643867,60047
538.633966,274.35901434938114,59945
538.621482,273.92870938835154,59989
538.608998,273.49838447991453,59983
538.596514,273.068039622678,60001
538.58403,272.63767481525844,60002
538.571546,272.20729005627027,60013
538.559062,271.77688534432133,60035
538.546578,271.34646067802396,59955
538.534094,270.91601605599675,60031
538.52161,270.4855514768477,60010
538.509126,270.055066939189,60013
538.496642,269.6245624416284,60028
538.484158,269.19403798278483,59995
538.471674,268.7634935612682,60066
538.45919,268.3329291756865,60002
538.446706,267.9023448246519,60012
538.434222,267.47174050677876,59970
538.421738,267.0411162206793,60031
538.409254,266.61047196495934,60020
538.39677,266.1798077382288,60020
538.384286,265.7491235391065,60035
538.371802,265.3184193661981,59984
538.359318,264.88769521811366,59982
538.346834,264.4569510934611,59927
538.33435,264.02618699085696,59943
538.321866,263.5954029089091,59974
538.309382,263.16459884622543,59985
538.296898,262.7337748014181,60041
538.284414,262.30293077309085,60043
538.27193,261.8720667598622,59986
538.259446,261.44118276033794,59975
538.246962,261.010278773126,59989
538.234478,260.57935479683204,60049
538.221994,260.1484108300748,59983
538.20951,259.7174468714578,60017
538.197026,259.286462919589,59996
538.184542,258.85545897307406,59952
538.172058,258.4244350305317,60010
538.159574,257.9933910905612,59988
538.14709,257.56232715177686,60026
538.134606,257.1312432127779,60077
538.122122,256.7001392721831,59977
538.109638,256.2690153285938,59988
538.097154,255.83787138062226,59963
538.08467,255.40670742686765,59988
538.072186,254.97552346594654,59968
538.059702,254.54431949646465,60055
538.047218,254.11309551702553,59959
538.034734,253.68185152623707,60053
538.02225,253.2505875227093,60032
538.009766,252.81930350504797,60035
537.997282,252.38799947186092,59962
537.984798,251.9566754217474,60036
537.972314,251.52533135332396,60044
537.95983,251.09396726519196,60001
537.947346,250.6625831559593,59999
537.934862,250.23117902422518,59989
537.922378,249.79975486860837,60038
537.909894,249.36831068770584,59960
537.89741,248.93684648012336,59936
537.884926,248.50536224446662,59976
537.872442,248.07385797934785,59993
537.859958,247.64233368336411,59990
537.847474,247.2107893551254,59993
537.83499,246.779224993231,60035
537.822506,246.34764059629526,60009
537.810022,245.91603616291522,60035
537.797538,245.48441169170093,60072
537.785054,245.0527671812473,59954
537.77257,244.62110263017084,59956
537.760086,244.1894180370708,60001
537.747602,243.75771340054854,59985
537.735118,243.3259887192141,60013
537.722634,242.89424399166023,59969
537.71015,242.4624792165056,60052
537.697666,242.0306943923451,60010
537.685182,241.59888951778234,59901
537.672698,241.1670645914186,59966
537.660214,240.7352196118662,59961
537.64773,240.30335457771992,59967
537.635246,239.87146948758772,60015
537.622762,239.43956434006657,60102
537.610278,239.00763913376443,59961
537.597794,238.57569386728264,60042
537.58531,238.14372853922472,60027
537.572826,237.7117431481856,60016
537.560342,237.27973769277966,60037
537.547858,236.84771217160173,59881
537.535374,236.41566658325323,59929
537.52289,235.98360092633555,59983
537.510406,235.55151519945653,60029
537.497922,235.11940940121323,59977
537.485438,234.68728353020705,59936
537.472954,234.255137585035,60012
537.46047,233.82297156430715,59923
537.447986,233.39078546662054,59928
537.435502,232.9585792905744,60069
537.423018,232.5263530347679,60033
537.410534,232.09410669780897,59931
537.39805,231.66184027829462,60018
537.385566,231.22955377482407,60031
537.373082,230.7972471859922,60053
537.360598,230.36492051041122,59984
537.348114,229.93257374667382,60068
537.33563,229.50020689338143,60081
537.323146,229.0678199491289,60003
537.310662,228.63541291252193,59991
537.298178,228.2029857821619,60047
537.285694,227.77053855664153,60033
537.27321,227.33807123456003,59967
537.260726,226.9055838145231,60004
537.248242,226.4730762951278,59988
537.235758,226.04054867496902,60016
537.223274,225.6080009526459,60007
537.21079,225.1754331267599,59996
537.198306,224.7428451959102,60101
537.185822,224.31023715869168,60032
537.173338,223.87760901370137,60045
537.160854,223.444960759545,60012
537.14837,223.01229239481307,59983
537.135886,222.579603918107,59952
537.123402,222.14689532802169,60002
537.110918,221.7141666231541,59998
537.098434,221.28141780210782,59949
537.08595,220.84864886347341,59965
537.073466,220.41585980585222,60013
537.060982,219.98305062783697,59963
537.048498,219.55022132802904,60037
537.036014,219.11737190502328,59944
537.02353,218.68450235741676,60021
537.011046,218.25161268380216,59942
536.998562,217.81870288278307,60093
536.986078,217.38577295294996,59930
536.973594,216.9528228929021,60027
536.96111,216.51985270123004,59975
536.948626,216.08686237653941,59992
536.936142,215.6538519174165,60017
536.923658,215.22082132246263,59980
536.911174,214.7877705902684,59953
536.89869,214.3546997194351,59921
536.886206,213.92160870855335,60029
536.873722,213.48849755622015,60007
536.861238,213.05536626102602,60032
536.848754,212.6222148215724,60034
536.83627,212.18904323645197,60059
536.823786,211.7558515042574,60005
536.811302,211.32263962358144,60065
536.798818,210.88940759302326,59958
536.786334,210.45615541117562,59996
536.77385,210.02288307663116,60077
536.761366,209.58959058798047,60009
536.748882,209.1562779438249,59962
536.736398,208.722945142755,60056
536.723914,208.28959218336132,59973
536.71143,207.85621906423657,59961
536.698946,207.4228257839799,59956
536.686462,206.9894123411819,60087
536.673978,206.5559787344331,59987
536.661494,206.1225249623262,60048
536.64901,205.68905102345607,59947
536.636526,205.25555691641762,60046
536.624042,204.82204263979915,60003
536.611558,204.38850819219124,59940
536.599074,203.95495357219312,60023
536.58659,203.5213787783931,60029
536.574106,203.0877838093818,60014
536.5616219999999,202.6541686637475,59982
536.549138,202.22053334009163,60059
536.536654,201.7868778369982,59990
536.52417,201.3532021530621,60032
536.511686,200.91950628687388,59978
536.499202,200.48579023701973,59972
536.486718,200.05205400209667,59923
536.474234,199.61829758069527,59947
536.46175,199.18452097140602,59950
536.449266,198.750724172813,60009
536.436782,198.3169071835154,60020
536.424298,197.8830700021016,60017
536.411814,197.44921262715994,60011
536.39933,197.01533505727448,60045
536.386846,196.5814372910488,60076
536.374362,196.1475193270625,59966
536.361878,195.71358116391053,60055
536.349394,195.27962280017474,59944
536.33691,194.8456442344543,59990
536.324426,194.41164546533332,60060
536.311942,193.97762649140228,59973
536.299458,193.54358731124523,60026
536.286974,193.10952792345918,60049
536.27449,192.6754483266282,60037
536.262006,192.24134851934284,60018
536.249522,191.80722850018708,59972
536.237038,191.37308826775583,60005
536.224554,190.93892782063529,59936
536.21207,190.50474715741166,60077
536.199586,190.07054627666895,60069
536.187102,189.6363251770064,59979
536.174618,189.2020838570015,59950
536.162134,188.76782231524916,60039
536.14965,188.3335405503269,60021
536.137166,187.89923856083172,60043
536.124682,187.46491634534772,59996
536.112198,187.03057390246107,60025
536.099714,186.59621123075578,59947
536.08723,186.16182832882677,60013
536.074746,185.72742519525585,59991
536.062262,185.2930018286271,60044
536.049778,184.85855822752885,60013
536.037294,184.4240943905495,60015
536.02481,183.98961031627306,59964
536.012326,183.55510600328793,60091
535.999842,183.12058145017158,59977
535.987358,182.68603665552112,60005
535.974874,182.25147161791836,59967
535.96239,181.81688633594734,60034
535.949906,181.38228080819212,60054
535.937422,180.94765503323674,59945
535.924938,180.51300900967385,60020
535.912454,180.07834273608103,60019
535.89997,179.6436562110466,59982
535.887486,179.2089494331503,60089
535.875002,178.77422240098483,60070
535.862518,178.33947511312985,59947
535.850034,177.90470756817157,60021
535.83755,177.46991976468757,59950
535.825066,177.0351117012705,60013
535.812582,176.60028337650007,60048
535.800098,176.16543478896247,60028
535.787614,175.73056593723524,60003
535.77513,175.29567681990895,60007
535.762646,174.86076743556538,59971
535.750162,174.4258377827843,59957
535.737678,173.9908878601497,59984
535.725194,173.55591766624784,59935
535.71271,173.12092719966049,59989
535.700226,172.6859164589696,60071
535.687742,172.25088544275263,59942
535.675258,171.81583414960016,60075
535.662774,171.38076257809405,60054
535.65029,170.9456707268118,60002
535.637806,170.51055859433313,60052
535.625322,170.07542617924858,60028
535.612838,169.6402734801335,59987
535.600354,169.20510049557407,60010
535.58787,168.7699072241435,60011
535.575386,168.3346936644345,59975
535.562902,167.89945981502026,59989
535.550418,167.46420567448698,59960
535.537934,167.02893124140564,59946
535.52545,166.59363651437118,59987
535.512966,166.15832149195677,60062
535.500482,165.72298617274208,59979
535.487998,165.28763055530683,59996
535.475514,164.8522546382372,59996
535.46303,164.41685842011074,59974
535.450546,163.98144189950494,60001
535.438062,163.54600507499737,59968
535.425578,163.11054794517636,60038
535.413094,162.67507050861732,59944
535.40061,162.2395727638999,60004
535.388126,161.80405470960164,60039
535.375642,161.36851634430005,59962
535.363158,160.93295766658136,60001
535.350674,160.4973786750209,59972
535.33819,160.06177936819626,60023
535.325706,159.62615974468272,59954
535.313222,159.19051980306867,59990
535.300738,158.75485954192516,59990
535.288254,158.319178959834,60065
535.27577,157.88347805536844,60015
535.263286,157.4477568271125,59968
535.250802,157.0120152736415,59976
535.238318,156.57625339353518,59983
535.225834,156.14047118536453,60000
535.21335,155.7046686477136,60005
535.200866,155.26884577915988,59974
535.188382,154.83300257827878,60000
535.175898,154.39713904364348,60023
535.163414,153.96125517384016,59950
535.15093,153.52535096743983,60012
535.138446,153.0894264230179,59912
535.125962,152.65348153915187,59938
535.113478,152.2175163144214,59900
535.100994,151.78153074739973,60075
535.08851,151.34552483666653,60067
535.076026,150.9094985807885,60006
535.063542,150.47345197835398,60045
535.051058,150.03738502793402,60036
535.038574,149.6012977281018,59942
535.02609,149.16519007743267,59971
535.013606,148.72906207450634,60041
535.001122,148.292913717896,59967
534.988638,147.856745006177,59968
534.976154,147.4205559379182,59994
534.96367,146.98434651170578,60027
534.951186,146.54811672610646,60058
534.938702,146.11186657969992,60040
534.926218,145.6755960710528,59954
534.913734,145.23930519874705,60040
534.90125,144.80299396135578,59975
534.888766,144.36666235745008,59967
534.876282,143.9303103856031,59976
534.863798,143.4939380443945,60103
534.851314,143.0575453323954,59962
534.83883,142.6211322481767,60017
534.826346,142.18469879030954,60010
534.813862,141.7482449573757,59967
534.801378,141.3117707479419,59961
534.788894,140.87527616058566,59930
534.77641,140.43876119387585,60052
534.763926,140.00222584638126,59978
534.751442,139.56567011668602,60010
534.738958,139.12909400335457,59969
534.726474,138.6924975049623,59970
534.71399,138.25588062007373,59950
534.701506,137.81924334727285,59963
534.689022,137.3825856851264,59958
534.676538,136.94590763220538,60009
534.664054,136.50920918707862,59980
534.65157,136.07249034832586,60083
534.639086,135.63575111451158,59989
534.626602,135.19899148420896,60034
534.614118,134.76221145598691,59976
534.601634,134.32541102842075,59975
534.58915,133.8885902000815,60065
534.576666,133.45174896953802,59970
534.564182,133.0148873353548,60042
534.551698,132.5780052961116,60054
534.539214,132.1411028503772,59983
534.52673,131.7041799967205,59951
534.514246,131.267236733706,60007
534.501762,130.83027305991124,60046
534.489278,130.39328897390504,59961
534.476794,129.9562844742563,60004
534.46431,129.51925955952734,59979
534.451826,129.08221422830002,60001
534.439342,128.64514847913668,60020
534.426858,128.20806231060837,59991
534.414374,127.77095572127743,59948
